,,,t,U,
,,,109.000000000000,   0.90400,
,,,109.200000000000,  -0.19200,
,,,109.400000000000,   0.16800,
,,,109.600000000000,  -0.19200,
,,,109.800000000000,   0.18400,
,,,110.000000000000,  -0.19200,
,,,110.200000000000,   0.30400,
,,,110.400000000000,  -0.19200,
,,,110.600000000000,   0.60800,
,,,110.800000000000,  -0.19200,
,,,111.000000000000,   0.16800,
,,,111.200000000000,  -0.17600,
,,,111.400000000000,   0.16000,
,,,111.600000000000,  -0.20800,
,,,111.800000000000,   0.18400,
,,,112.000000000000,  -0.18400,
,,,112.200000000000,   0.16800,
,,,112.400000000000,  -0.18400,
,,,112.600000000000,   0.16800,
,,,112.800000000000,  -0.19200,
,,,113.000000000000,   0.16000,
,,,113.200000000000,  -0.29600,
,,,113.400000000000,   0.79200,
,,,113.600000000000,  -0.18400,
,,,113.800000000000,   0.16800,
,,,114.000000000000,  -0.20000,
,,,114.200000000000,   0.16800,
,,,114.400000000000,  -0.19200,
,,,114.600000000000,   0.20000,
,,,114.800000000000,  -0.19200,
,,,115.000000000000,   0.19200,
,,,115.200000000000,  -0.19200,
,,,115.400000000000,   0.16000,
,,,115.600000000000,  -0.19200,
,,,115.800000000000,   0.15200,
,,,116.000000000000,  -0.21600,
,,,116.200000000000,   0.16000,
,,,116.400000000000,  -0.17600,
,,,116.600000000000,   0.16800,
,,,116.800000000000,  -0.20000,
,,,117.000000000000,   0.17600,
,,,117.200000000000,  -0.21600,
,,,117.400000000000,   0.17600,
,,,117.600000000000,  -0.20000,
,,,117.800000000000,   0.20000,
,,,118.000000000000,  -0.18400,
,,,118.200000000000,   0.18400,
,,,118.400000000000,  -0.20000,
,,,118.600000000000,   0.17600,
,,,118.800000000000,  -0.19200,
,,,119.000000000000,   0.16800,
,,,119.200000000000,  -0.20000,
,,,119.400000000000,   0.16800,
,,,119.600000000000,  -0.17600,
,,,119.800000000000,   0.17600,
,,,120.000000000000,  -0.32000,
,,,120.200000000000,   0.90400,
,,,120.400000000000,  -0.20000,
,,,120.600000000000,   0.18400,
,,,120.800000000000,  -0.19200,
,,,121.000000000000,   0.40000,
,,,121.200000000000,  -0.20800,
,,,121.400000000000,   0.18400,
,,,121.600000000000,  -0.23200,
,,,121.800000000000,   0.16000,
,,,122.000000000000,  -0.20000,
,,,122.200000000000,   0.19200,
,,,122.400000000000,  -0.20000,
,,,122.600000000000,   0.17600,
,,,122.800000000000,  -0.20000,
,,,123.000000000000,   0.69600,
,,,123.200000000000,  -0.21600,
,,,123.400000000000,   0.16800,
,,,123.600000000000,  -0.18400,
,,,123.800000000000,   0.16000,
,,,124.000000000000,  -0.19200,
,,,124.200000000000,   0.15200,
,,,124.400000000000,  -0.18400,
,,,124.600000000000,   0.16000,
,,,124.800000000000,  -0.20000,
,,,125.000000000000,   0.60000,
,,,125.200000000000,  -0.17600,
,,,125.400000000000,   0.16800,
,,,125.600000000000,  -0.28000,
,,,125.800000000000,   0.76000,
,,,126.000000000000,  -0.32000,
,,,126.200000000000,   0.96000,
,,,126.400000000000,  -0.19200,
,,,126.600000000000,   0.18400,
,,,126.800000000000,  -0.18400,
,,,127.000000000000,   0.16000,
,,,127.200000000000,  -0.20000,
,,,127.400000000000,   0.17600,
,,,127.600000000000,  -0.18400,
,,,127.800000000000,   0.19200,
,,,128.000000000000,  -0.20000,
,,,128.200000000000,   0.16800,
,,,128.400000000000,  -0.20800,
,,,128.600000000000,   0.15200,
,,,128.800000000000,  -0.18400,
,,,129.000000000000,   0.14400,
,,,129.200000000000,  -0.36000,
,,,129.400000000000,   1.15200,
,,,129.600000000000,  -0.27200,
,,,129.800000000000,   0.95200,
,,,130.000000000000,  -0.22400,
,,,130.200000000000,   0.87200,
,,,130.400000000000,  -0.20000,
,,,130.600000000000,   0.16000,
,,,130.800000000000,  -0.18400,
,,,131.000000000000,   0.18400,
,,,131.200000000000,  -0.18400,
,,,131.400000000000,   0.15200,
,,,131.600000000000,  -0.17600,
,,,131.800000000000,   0.15200,
,,,132.000000000000,  -0.19200,
,,,132.200000000000,   0.17600,
,,,132.400000000000,  -0.20000,
,,,132.600000000000,   0.16000,
,,,132.800000000000,  -0.19200,
,,,133.000000000000,   0.16800,
,,,133.200000000000,  -0.19200,
,,,133.400000000000,   0.16800,
,,,133.600000000000,  -0.21600,
,,,133.800000000000,   0.19200,
,,,134.000000000000,  -0.19200,
,,,134.200000000000,   0.17600,
,,,134.400000000000,  -0.20800,
,,,134.600000000000,   0.16000,
,,,134.800000000000,  -0.19200,
,,,135.000000000000,   0.16800,
,,,135.200000000000,  -0.19200,
,,,135.400000000000,   0.16000,
,,,135.600000000000,  -0.19200,
,,,135.800000000000,   0.16000,
,,,136.000000000000,  -0.20000,
,,,136.200000000000,   0.16800,
,,,136.400000000000,  -0.18400,
,,,136.600000000000,   0.17600,
,,,136.800000000000,  -0.18400,
,,,137.000000000000,   0.16800,
,,,137.200000000000,  -0.20000,
,,,137.400000000000,   0.17600,
,,,137.600000000000,  -0.29600,
,,,137.800000000000,   0.77600,
,,,138.000000000000,  -0.24000,
,,,138.200000000000,   0.16000,
,,,138.400000000000,  -0.20000,
,,,138.600000000000,   0.16800,
,,,138.800000000000,  -0.19200,
,,,139.000000000000,   0.16800,
,,,139.200000000000,  -0.17600,
,,,139.400000000000,   0.16800,
,,,139.600000000000,  -0.17600,
,,,139.800000000000,   0.16000,
,,,140.000000000000,  -0.19200,
,,,140.200000000000,   0.16800,
,,,140.400000000000,  -0.20000,
,,,140.600000000000,   0.16800,
,,,140.800000000000,  -0.18400,
,,,141.000000000000,   0.16000,
,,,141.200000000000,  -0.28800,
,,,141.400000000000,   0.81600,
,,,141.600000000000,  -0.21600,
,,,141.800000000000,   0.16800,
,,,142.000000000000,  -0.38400,
,,,142.200000000000,   0.84000,
,,,142.400000000000,  -0.18400,
,,,142.600000000000,   0.17600,
,,,142.800000000000,  -0.19200,
,,,143.000000000000,   0.16000,
,,,143.200000000000,  -0.34400,
,,,143.400000000000,   1.10400,
,,,143.600000000000,  -0.20800,
,,,143.800000000000,   0.16000,
,,,144.000000000000,  -0.20000,
,,,144.200000000000,   0.18400,
,,,144.400000000000,  -0.20000,
,,,144.600000000000,   0.16800,
,,,144.800000000000,  -0.20800,
,,,145.000000000000,   0.17600,
,,,145.200000000000,  -0.20000,
,,,145.400000000000,   0.18400,
,,,145.600000000000,  -0.20000,
,,,145.800000000000,   0.16000,
,,,146.000000000000,  -0.32000,
,,,146.200000000000,   0.92800,
,,,146.400000000000,  -0.20000,
,,,146.600000000000,   0.17600,
,,,146.800000000000,  -0.22400,
,,,147.000000000000,   0.16800,
,,,147.200000000000,  -0.20000,
,,,147.400000000000,   0.16800,
,,,147.600000000000,  -0.18400,
,,,147.800000000000,   0.17600,
,,,148.000000000000,  -0.18400,
,,,148.200000000000,   0.19200,
,,,148.400000000000,  -0.17600,
,,,148.600000000000,   0.16000,
,,,148.800000000000,  -0.19200,
,,,149.000000000000,   0.17600,
,,,149.200000000000,  -0.18400,
,,,149.400000000000,   0.17600,
,,,149.600000000000,  -0.18400,
,,,149.800000000000,   0.16000,
,,,150.000000000000,  -0.18400,
,,,150.200000000000,   0.15200,
,,,150.400000000000,  -0.21600,
,,,150.600000000000,   0.16000,
,,,150.800000000000,  -0.18400,
,,,151.000000000000,   0.16800,
,,,151.200000000000,  -0.19200,
,,,151.400000000000,   0.16800,
,,,151.600000000000,  -0.18400,
,,,151.800000000000,   0.16800,
,,,152.000000000000,  -0.22400,
,,,152.200000000000,   0.16800,
,,,152.400000000000,  -0.17600,
,,,152.600000000000,   0.16800,
,,,152.800000000000,  -0.18400,
,,,153.000000000000,   0.17600,
,,,153.200000000000,  -0.18400,
,,,153.400000000000,   0.16000,
,,,153.600000000000,  -0.19200,
,,,153.800000000000,   0.18400,
,,,154.000000000000,  -0.17600,
,,,154.200000000000,   0.16000,
,,,154.400000000000,  -0.26400,
,,,154.600000000000,   0.87200,
,,,154.800000000000,  -0.21600,
,,,155.000000000000,   0.17600,
,,,155.200000000000,  -0.23200,
,,,155.400000000000,   0.57600,
,,,155.600000000000,  -0.20000,
,,,155.800000000000,   0.16800,
,,,156.000000000000,  -0.19200,
,,,156.200000000000,   0.15200,
,,,156.400000000000,  -0.19200,
,,,156.600000000000,   0.16000,
,,,156.800000000000,  -0.28000,
,,,157.000000000000,   0.89600,
,,,157.200000000000,  -0.20000,
,,,157.400000000000,   0.16800,
,,,157.600000000000,  -0.18400,
,,,157.800000000000,   0.18400,
,,,158.000000000000,  -0.18400,
,,,158.200000000000,   0.16000,
,,,158.400000000000,  -0.17600,
,,,158.600000000000,   0.16800,
,,,158.800000000000,  -0.18400,
,,,159.000000000000,   0.17600,
,,,159.200000000000,  -0.18400,
,,,159.400000000000,   0.17600,
,,,159.600000000000,  -0.21600,
,,,159.800000000000,   0.16000,
,,,160.000000000000,  -0.18400,
,,,160.200000000000,   0.16800,
,,,160.400000000000,  -0.24800,
,,,160.600000000000,   0.16800,
,,,160.800000000000,  -0.20800,
,,,161.000000000000,   0.18400,
,,,161.200000000000,  -0.18400,
,,,161.400000000000,   0.16800,
,,,161.600000000000,  -0.20800,
,,,161.800000000000,   0.16800,
,,,162.000000000000,  -0.19200,
,,,162.200000000000,   0.16800,
,,,162.400000000000,  -0.20000,
,,,162.600000000000,   0.16000,
,,,162.800000000000,  -0.20800,
,,,163.000000000000,   0.18400,
