f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
885.0 	 0.0034047622684552996 	 78.21231007770012 	 0.0050322256827925755 	 81.36420599608971
886.0 	 0.0034242304269874306 	 78.1439331472988 	 0.005073841248724406 	 81.29223695095126
887.0 	 0.003443890955802078 	 78.07486317523784 	 0.005116088058971248 	 81.21916208009112
888.0 	 0.0034637466681559366 	 78.00508964599898 	 0.005158980453412146 	 81.14495580227444
889.0 	 0.0034838004304802743 	 77.93460183471238 	 0.005202533202577181 	 81.06959174910469
890.0 	 0.003504055163591013 	 77.86338880203344 	 0.005246761523654309 	 80.99304273482407
891.0 	 0.0035245138439302316 	 77.79143938887186 	 0.005291681097201339 	 80.91528072472804
892.0 	 0.003545179504839913 	 77.71874221096849 	 0.005337308084598554 	 80.8362768021202
893.0 	 0.0035660552378689145 	 77.64528565331472 	 0.005383659146279828 	 80.75600113372937
894.0 	 0.0035871441941140144 	 77.57105786440948 	 0.005430751460781845 	 80.67442293350564
895.0 	 0.0036084495855960397 	 77.49604675034811 	 0.00547860274465364 	 80.59151042470707
896.0 	 0.003629974686672021 	 77.42023996873795 	 0.005527231273270853 	 80.5072308001838
897.0 	 0.003651722835484439 	 77.34362492243432 	 0.005576655902601863 	 80.42155018075948
898.0 	 0.0036736974354485237 	 77.26618875309151 	 0.005626896091975461 	 80.33443357160475
899.0 	 0.0036959019567787093 	 77.1879183345221 	 0.005677971927902765 	 80.2458448164903
900.0 	 0.003718339938055359 	 77.10880026585819 	 0.005729904149009207 	 80.15574654979979
901.0 	 0.003741014987832821 	 77.02882086450822 	 0.005782714172135478 	 80.06410014617563
902.0 	 0.0037639307862900114 	 76.94796615890196 	 0.00583642411967003 	 79.9708656676625
903.0 	 0.003787091086924665 	 76.86622188101688 	 0.005891056848179202 	 79.87600180820392
904.0 	 0.0038104997182925216 	 76.78357345867799 	 0.005946635978405294 	 79.77946583533894
905.0 	 0.0038341605857926 	 76.70000600762394 	 0.006003185926706614 	 79.68121352893498
906.0 	 0.0038580776734999126 	 76.61550432333088 	 0.006060731938018485 	 79.58119911678261
907.0 	 0.003882255046046842 	 76.530052872586 	 0.00611930012041848 	 79.47937520686622
908.0 	 0.003906696850554593 	 76.44363578480193 	 0.006178917481384587 	 79.37569271611196
909.0 	 0.0039314073186160065 	 76.35623684306316 	 0.006239611965839935 	 79.27010079540112
910.0 	 0.003956390768331151 	 76.2678394748951 	 0.006301412496083746 	 79.16254675062277
911.0 	 0.003981651606397154 	 76.17842674274614 	 0.006364349013714083 	 79.05297595952372
912.0 	 0.004007194330253663 	 76.08798133417237 	 0.006428452523654321 	 78.94133178409734
913.0 	 0.004033023530285461 	 75.99648555171524 	 0.006493755140402267 	 78.82755547823507
914.0 	 0.00405914389208372 	 75.90392130246046 	 0.006560290136627961 	 78.71158609034465
915.0 	 0.00408556019876751 	 75.81027008726751 	 0.006628091994254118 	 78.59336036061887
916.0 	 0.004112277333367003 	 75.71551298965798 	 0.006697196458161056 	 78.47281261261573
917.0 	 0.00413930028127012 	 75.61963066435034 	 0.006767640592667039 	 78.34987463878707
918.0 	 0.004166634132734119 	 75.52260332542912 	 0.006839462840943877 	 78.2244755795667
919.0 	 0.004194284085463886 	 75.42441073413458 	 0.00691270308753775 	 78.09654179560036
920.0 	 0.004222255447258529 	 75.32503218626047 	 0.006987402724175288 	 77.96599673267059
921.0 	 0.004250553638727985 	 75.22444649914456 	 0.0070636047190462195 	 77.8327607788356
922.0 	 0.004279184196081426 	 75.12263199823833 	 0.007141353689765554 	 77.69675111326669
923.0 	 0.004308152773989096 	 75.0195665032399 	 0.007220695980230359 	 77.55788154623013
924.0 	 0.004337465148519426 	 74.91522731377499 	 0.007301679741599582 	 77.41606234961822
925.0 	 0.004367127220153126 	 74.80959119460918 	 0.007384355017638724 	 77.27120007738937
926.0 	 0.0043971450168760785 	 74.70263436037442 	 0.0074687738346861775 	 77.12319737522846
927.0 	 0.004427524697352796 	 74.59433245979251 	 0.007554990296512671 	 76.97195277868703
928.0 	 0.004458272554182176 	 74.48466055937675 	 0.007643060684361676 	 76.81736049900546
929.0 	 0.004489395017237403 	 74.37359312659311 	 0.0077330435624752645 	 76.65931019575805
930.0 	 0.004520898657091742 	 74.26110401246068 	 0.007824999889427413 	 76.49768673539549
931.0 	 0.004552790188531923 	 74.14716643357137 	 0.0079189931356047 	 76.3323699346872
932.0 	 0.0045850764741608785 	 74.03175295350724 	 0.008015089407193518 	 76.16323428798779
933.0 	 0.0046177645280915626 	 73.91483546363324 	 0.008113357577052276 	 75.99014867716676
934.0 	 0.00465086151973343 	 73.79638516324253 	 0.008213869422866863 	 75.81297606294979
935.0 	 0.00468437477767323 	 73.67637253903062 	 0.008316699773008179 	 75.63157315631926
936.0 	 0.0047183117936516255 	 73.55476734387331 	 0.008421926660531017 	 75.44579006851447
937.0 	 0.004752680226637152 	 73.43153857488277 	 0.008529631485774299 	 75.25546993805439
