t,u_1,u_2
+92.70000E-03,-3.09067600E+00,-3.07578277E+00
+92.71000E-03,-3.09066876E+00,-3.07566293E+00
+92.72000E-03,-3.09068997E+00,-3.07535564E+00
+92.73000E-03,-3.09096414E+00,-3.07512535E+00
+92.74000E-03,-3.09131575E+00,-3.07510784E+00
+92.75000E-03,-3.09113293E+00,-3.07556963E+00
+92.76000E-03,-3.09134444E+00,-3.07564633E+00
+92.77000E-03,-3.09025373E+00,-3.07484277E+00
+92.78000E-03,-3.09086574E+00,-3.07563700E+00
+92.79000E-03,-3.09123142E+00,-3.07514207E+00
+92.80000E-03,-3.09004288E+00,-3.07544088E+00
+92.81000E-03,-3.09026791E+00,-3.07472354E+00
+92.82000E-03,-3.09040856E+00,-3.07533007E+00
+92.83000E-03,-3.09071127E+00,-3.07569765E+00
+92.84000E-03,-3.09082379E+00,-3.07568886E+00
+92.85000E-03,-3.09025348E+00,-3.07616762E+00
+92.86000E-03,-3.09050730E+00,-3.07632084E+00
+92.87000E-03,-3.09048610E+00,-3.07701274E+00
+92.88000E-03,-3.09119685E+00,-3.07597931E+00
+92.89000E-03,-3.09038022E+00,-3.07647467E+00
+92.90000E-03,-3.09035881E+00,-3.07655168E+00
+92.91000E-03,-3.09097826E+00,-3.07697015E+00
+92.92000E-03,-3.09080268E+00,-3.07697844E+00
+92.93000E-03,-3.09027489E+00,-3.07720068E+00
+92.94000E-03,-3.09111916E+00,-3.07664552E+00
+92.95000E-03,-3.09039449E+00,-3.07689357E+00
+92.96000E-03,-3.09066876E+00,-3.07791845E+00
+92.97000E-03,-3.09026760E+00,-3.07845658E+00
+92.98000E-03,-3.09026062E+00,-3.07754300E+00
+92.99000E-03,-3.09054911E+00,-3.07863579E+00
+93.00000E-03,-3.08972635E+00,-3.07706430E+00
+93.01000E-03,-3.09014138E+00,-3.07909753E+00
+93.02000E-03,-3.09007786E+00,-3.07813202E+00
+93.03000E-03,-3.09001489E+00,-3.07792712E+00
+93.04000E-03,-3.09041539E+00,-3.07805507E+00
+93.05000E-03,-3.09039464E+00,-3.07826034E+00
+93.06000E-03,-3.09074594E+00,-3.07960978E+00
+93.07000E-03,-3.09028223E+00,-3.07903742E+00
+93.08000E-03,-3.08987368E+00,-3.07896091E+00
+93.09000E-03,-3.09005665E+00,-3.07910595E+00
+93.10000E-03,-3.09007786E+00,-3.07911437E+00
+93.11000E-03,-3.08967700E+00,-3.07957567E+00
+93.12000E-03,-3.08993022E+00,-3.07839703E+00
+93.13000E-03,-3.08990198E+00,-3.07957592E+00
+93.14000E-03,-3.09083801E+00,-3.08022529E+00
+93.15000E-03,-3.08965554E+00,-3.08009634E+00
+93.16000E-03,-3.09003585E+00,-3.07990909E+00
+93.17000E-03,-3.09030303E+00,-3.07925972E+00
+93.18000E-03,-3.09054202E+00,-3.07989194E+00
+93.19000E-03,-3.08990198E+00,-3.08004565E+00
+93.20000E-03,-3.09092238E+00,-3.08056688E+00
+93.21000E-03,-3.08996524E+00,-3.07999420E+00
+93.22000E-03,-3.08988811E+00,-3.07917460E+00
+93.23000E-03,-3.09007786E+00,-3.08068648E+00
+93.24000E-03,-3.09004966E+00,-3.08062636E+00
+93.25000E-03,-3.09130886E+00,-3.08026788E+00
+93.26000E-03,-3.09046505E+00,-3.08043824E+00
+93.27000E-03,-3.09048584E+00,-3.07963572E+00
+93.28000E-03,-3.09043675E+00,-3.08068616E+00
+93.29000E-03,-3.09039470E+00,-3.08071210E+00
+93.30000E-03,-3.09064072E+00,-3.08035325E+00
+93.31000E-03,-3.08994450E+00,-3.08109615E+00
+93.32000E-03,-3.09111208E+00,-3.08114753E+00
+93.33000E-03,-3.09050710E+00,-3.08197624E+00
+93.34000E-03,-3.09087992E+00,-3.08057517E+00
+93.35000E-03,-3.09046495E+00,-3.08116455E+00
+93.36000E-03,-3.09043644E+00,-3.08107065E+00
+93.37000E-03,-3.09091489E+00,-3.08103623E+00
+93.38000E-03,-3.09038756E+00,-3.07992567E+00
+93.39000E-03,-3.09047177E+00,-3.08143792E+00
+93.40000E-03,-3.09000756E+00,-3.08060947E+00
+93.41000E-03,-3.09099926E+00,-3.08060080E+00
+93.42000E-03,-3.09025373E+00,-3.08048126E+00
+93.43000E-03,-3.08992313E+00,-3.08032712E+00
+93.44000E-03,-3.09023279E+00,-3.08043887E+00
+93.45000E-03,-3.09046474E+00,-3.07954138E+00
+93.46000E-03,-3.09014112E+00,-3.07978063E+00
+93.47000E-03,-3.09052102E+00,-3.07963541E+00
+93.48000E-03,-3.09054228E+00,-3.07984056E+00
+93.49000E-03,-3.09133720E+00,-3.08019106E+00
+93.50000E-03,-3.09095725E+00,-3.07920005E+00
+93.51000E-03,-3.09065432E+00,-3.07988359E+00
+93.52000E-03,-3.09102067E+00,-3.07984056E+00
+93.53000E-03,-3.09033096E+00,-3.07928497E+00
+93.54000E-03,-3.09039470E+00,-3.07935375E+00
+93.55000E-03,-3.09039439E+00,-3.07843146E+00
+93.56000E-03,-3.09011329E+00,-3.07960117E+00
+93.57000E-03,-3.09001470E+00,-3.07955030E+00
+93.58000E-03,-3.09033123E+00,-3.07987492E+00
+93.59000E-03,-3.09040840E+00,-3.08041311E+00
+93.60000E-03,-3.09050002E+00,-3.07902919E+00
+93.61000E-03,-3.09043644E+00,-3.07919157E+00
+93.62000E-03,-3.09095725E+00,-3.08016480E+00
+93.63000E-03,-3.09078137E+00,-3.07960997E+00
+93.64000E-03,-3.09064765E+00,-3.07941342E+00
+93.65000E-03,-3.09078137E+00,-3.07937058E+00
+93.66000E-03,-3.09052805E+00,-3.07893529E+00
+93.67000E-03,-3.09062681E+00,-3.07833749E+00
+93.68000E-03,-3.09099957E+00,-3.07882411E+00
+93.69000E-03,-3.08975403E+00,-3.07836254E+00
+93.70000E-03,-3.09042988E+00,-3.07838855E+00
+93.71000E-03,-3.09038026E+00,-3.07834559E+00
+93.72000E-03,-3.09044347E+00,-3.07908887E+00
+93.73000E-03,-3.09090092E+00,-3.07864426E+00
+93.74000E-03,-3.09040142E+00,-3.07855915E+00
+93.75000E-03,-3.09130912E+00,-3.07791864E+00
+93.76000E-03,-3.09096460E+00,-3.07838862E+00
+93.77000E-03,-3.09090102E+00,-3.07856789E+00
+93.78000E-03,-3.09088002E+00,-3.07738019E+00
+93.79000E-03,-3.09015545E+00,-3.07764521E+00
+93.80000E-03,-3.09004289E+00,-3.07727807E+00
+93.81000E-03,-3.09110478E+00,-3.07764463E+00
+93.82000E-03,-3.09065506E+00,-3.07690174E+00
+93.83000E-03,-3.09018365E+00,-3.07827686E+00
+93.84000E-03,-3.09060549E+00,-3.07689300E+00
+93.85000E-03,-3.09102766E+00,-3.07761971E+00
+93.86000E-03,-3.09069002E+00,-3.07689365E+00
+93.87000E-03,-3.09061962E+00,-3.07765343E+00
+93.88000E-03,-3.09078137E+00,-3.07690167E+00
+93.89000E-03,-3.09087294E+00,-3.07646587E+00
+93.90000E-03,-3.09088669E+00,-3.07706418E+00
+93.91000E-03,-3.09125257E+00,-3.07658604E+00
+93.92000E-03,-3.09095725E+00,-3.07630375E+00
+93.93000E-03,-3.09137910E+00,-3.07708987E+00
+93.94000E-03,-3.09076741E+00,-3.07726079E+00
+93.95000E-03,-3.08993710E+00,-3.07685061E+00
+93.96000E-03,-3.09071811E+00,-3.07669697E+00
+93.97000E-03,-3.09035207E+00,-3.07685902E+00
+93.98000E-03,-3.09023999E+00,-3.07642347E+00
+93.99000E-03,-3.09075318E+00,-3.07703810E+00
+94.00000E-03,-3.09113313E+00,-3.07749099E+00
+94.01000E-03,-3.09064094E+00,-3.07588509E+00
+94.02000E-03,-3.08990917E+00,-3.07620991E+00
+94.03000E-03,-3.09033810E+00,-3.07726907E+00
+94.04000E-03,-3.09099216E+00,-3.07720080E+00
+94.05000E-03,-3.09042961E+00,-3.07744854E+00
+94.06000E-03,-3.09063385E+00,-3.07681618E+00
+94.07000E-03,-3.09052129E+00,-3.07703862E+00
+94.08000E-03,-3.09135820E+00,-3.07816638E+00
+94.09000E-03,-3.09045083E+00,-3.07717471E+00
+94.10000E-03,-3.09071097E+00,-3.07761906E+00
+94.11000E-03,-3.09034508E+00,-3.07738039E+00
+94.12000E-03,-3.09061962E+00,-3.07745701E+00
+94.13000E-03,-3.09059148E+00,-3.07749131E+00
+94.14000E-03,-3.09025373E+00,-3.07744012E+00
+94.15000E-03,-3.09018344E+00,-3.07706385E+00
+94.16000E-03,-3.08997942E+00,-3.07832009E+00
+94.17000E-03,-3.09030303E+00,-3.07797831E+00
+94.18000E-03,-3.09052086E+00,-3.07792647E+00
+94.19000E-03,,
